30971 JIWCTMBC JIWCT JIWC 2 2012-01-03 5 ST 998.195 C2 L4 E N Yes PXVO F3 3 XYWABV # 262
30971 JIDTZSBO JIDTZ JIDT 1 2012-01-03 1 ST 1752.65 C2 L4 E N Yes PXVO F3 3 XYWABV # 262
30971 JIDCESBK JIDCE JIDC 2 2012-01-03 2 ST 1059.32 C2 L4 E N Yes PXVO F3 3 XYWABV # 262
30971 JIHCTSBO JIHCT JIHC 2 2012-01-03 25 ST 979.595 C2 L4 E N Yes PXVO F3 3 XYWABV # 262
30971 JIZCISBC JIZCI JIZC 2 2012-01-03 2 ST 972.875 C2 L4 E N Yes PXVO F3 3 XYWABV # 262
30971 JISREKBC JISRE JISR 3 2012-01-03 1 ST 1300.505 C2 L4 E N Yes PXVO F3 3 XYWABV # 262
30971 JISRGSBO JISRG JISR 3 2012-01-03 1 ST 1184.36 C2 L4 E N Yes PXVO F3 3 XYWABV # 262
1899 JIHETSBC JIHET JIHE 4 2012-01-03 1 ST 1013 C2 L4 D N Yes PXVO F3 5 HCWZUH # 121
12911 JIBCESBO JIBCE JIBC 2 2012-01-03 1 ST 1956.5 C2 L2 C N Yes PXVO F6 5 HYVKGH # 471
27949 WMUPTSBC WMUPT WMUP 5 2012-01-03 1 ST 953 C3 L4 C N Yes PXVO F3 13 BAVNCU # 75
27949 JVDCTMBO JVDCT JVDC 2 2012-01-03 5 ST 1263.5 C3 L4 C N Yes PXVO F3 13 BAVNCU # 75
27949 JIOCGBBC JIOCG JIOC 2 2012-01-03 10 ST 1276.925 C3 L4 C N Yes PXVO F3 13 BAVNCU # 75
27949 JIOCGBBO JIOCG JIOC 2 2012-01-03 10 ST 1274.15 C3 L4 C N Yes PXVO F3 13 BAVNCU # 75
27949 JIOCGBBW JIOCG JIOC 2 2012-01-03 5 ST 1171.4 C3 L4 C N Yes PXVO F3 13 BAVNCU # 75
27949 JIOCGZNU JIOCG JIOC 2 2012-01-03 5 ST 1516.625 C3 L4 C N Yes PXVO F3 13 BAVNCU # 75
27949 JIDCESBN JIDCE JIDC 2 2012-01-03 10 ST 1174.4 C3 L4 C N Yes PXVO F3 13 BAVNCU # 75
4729 JBVTTSBI JBVTT JBVT 1 2012-01-03 1 ST 1138.865 C2 L3 C N Yes PXVO F3 22 HFWDEH # 44
6155 XPSRTSBC XPSRT XPSR 3 2012-01-03 4 ST 1222.52 C3 L1 C N No PXVO F9 14 XAVNUV # 209
